"zäme·gaa","(-ggange): Beziehung haben (Wü2 Si2). SYN: karisiere.",""
"zäme·ggùntle","(-et): Holz mit eingeschlagenem Keil zusammenschleppen: Josi isch cho mit zweine Ross fǜr Trömmle zämezggùntle (pm 115); ‡hoḷze. ↑nǜsche.","[zu Ggùnte2 (r) Id 2,383]"
"zäme·haa","(-ghääbe): zusammenhalten, gemeinsam vorgehen (Wü1). SYN: zämehäbe.",""
"zäme·häbe","(-ghääbe): zusammenhalten, a) auf engem Raum halten, zusammenbinden (allg.); ↑nǜsche. b) gemeinsam vorgehen: Zämehäbe machtn is starch, Nyyd ù Strytt sy Toed ù Sarch (pb Verse74); SYN: zämehaa, zämestaa. ↑daarhaa.",""
"zäme·lütte","(-gglüttet): letztes Glockenläuten vor dem Gottesdienst (sds 5,55: Gu Wü Üb Fr ML Gi Ss). SYN: yylütte.","[Id 3,1512]"
"zäme·mache","(-gmacht): a) Ende des Garns vernähen, zB bei Strickerei (sds 7,78: We). SYN: vùrneeje. b) Heu zu Schwaden zusammenrechen: ds Wybervouch het no fertiggwoorbet ù d Mane sy ga zette oder ga zämemache (pm 16); ↑räche.",""
"zäme·nää","(-gnoo): sich zusammennehmen, konzentriert od. artig sein: va denn aan het si eml de Tschang stüüf zäme ggnoe (pb Verse33); Pǜǜrschteli nǜmm di zäme, sǜsch wǜḷ i der de epa (pb S-7); SYN: ùberhaa.",""
"zäme·packe","(-t): zusammenpacken: na wenege Tage packt der jönger Sohn alls zsämme (Stalder 1819: OL).",""
"zäme·ramisiere","(-ggramisiert): zusammenraffen, einsammeln (Pl1 / wh 150). SYN: zämesammle.",""
"zäme·sammle","(-gsammlet): einsammeln: na mena par Tage sammlet der Jüngera alls zäme (Stalder 1819: UL). SYN: ramisiere, zämeramisiere. U-BEGRIFFE: berene, chööle, chriisne, chrüttere, haarze, schwǜmmle, wùùrme, etc.",""
"zäme·sappe","(-gsappet): ❶ a) Flüssigkeit mit Lappen aufwischen (Dü1 Fr1 Ta1 We1 OL1); ‡pùtze. SYN: uufsappe, uuftappe. b) Rest im Teller aufsaugen, zB Sauce mit Brot (Pl1); ❷ zusammenleeren von versch. Flüssigkeiten, vermischen (Üb1 He1 Pl2).","[veraltend (r) Id 7,1221: zämesappe 'zusammenraffen'; vgl. uufsappe 'Feuchtes aufwischen']"
"Zäme·schäreta","(f, -e): kl. Gebäck, aus Teigresten gebackenes Brötchen (Ta1).",""
"zäme·schwenze","(-gschwenzet): zusammenhängen, bes. Schlitten zur gemeinsamen Abfahrt (Ss1); SYN: aaschwenze.",""
"zäme·schyysse","(-gschisse): anherrschen, anschreien (derb / Ss2). SYN: sandutte.",""
"zäme·staa","(-gstane): zusammenhalten, gemeinsam vorgehen: gschǜchti, starchi, tapfri Mane, vorwärts marsch ù zämegstane (pb Verse74); SYN: zämehäbe.",""
"zäme·stuuche","(-gstuuchet): zusammenstauchen, a) Ding (Gu1); b) Person mit Worten (Gu1 Gi1).",""
"zämet·haft","(Part.): zusammen, gemeinsam (Re1); i danke no iinisch zämethaft allne zäme (pb Spät 88); SYN: zäme. / ↑Genere.",""
"zäme·tschätteret","(-er, -scht): niedergeschlagen, zurückhaltend: de Hirt isch ganz zämetschätterta ùf ama Hockerli gsässe (Aeby 26); ↑tuuch. / ↑tschädere.","[fehlt so im Id]"
"zäme·zye","(-zoge): zusammenziehen, a) schrumpfen von Stoffen beim Waschen (Ta2); SYN: zǜpfe. b) in eine gemeinsame Wohnung ziehen.",""
"zamt"," s. zant.",""
"Zanga","(f, -e): Zange (wh 189); ‡Wärchzüüg. • Ra.: i d Zanga nää bedrängen, zur Rede stellen (Dü1 Wü1); ↑chriege.","[Dim. Zangli (wh 71)]"
"Zangg","(m/n, kein Pl.): Zank, Streit (wh 23); a hassegi Zanggeta [ùn as] liids Ghäck (ar 81); SYN: Gstǜǜrm.","[auch Zanggeta (ar)]"
"zangge","(-et): ❶ streiten, zanken (allg. / wh 156); d Liebi muess zangget haa (Aeby 14); we di zwee zäme tüegi stùcken ù zangge (pb Spät128); SYN: chäre. ❷ schimpfen (He1 Re1); d Mueter zangget: tondersch Butze, d Chrützi isch ja no nit gsy! (Rappo 43); SYN: chriege.","[SI-Wb; BE-Wb]"
"Zanggi·wärch","(n, unveränd.): Streiterei, Krach: as mords Gstǜrm, as Zanggiwärch, as ùnerchannts Kutt (pb Spät130); SYN: Gstǜǜrm.",""
"Zann","(m, -e-/-ä-): Zahn (allg.; sds 4,19 / wh 95, 148, 181); im ana blaue Militärkapùtt mit sǜübrige Chnöpf, yygnǜscht bis a d Zänn wùhi (ms 90); ‡Muuḷ. ↑Proffḷ. • Raa.: tuet mit de Zenn raschple geräuschvoll zerbeissen (We1); ↑chroutsche. • d Zenn ziige angriffig sein, sich nicht unterkriegen lassen: ziig dynner Zenn ù bruuch di starche Talpe (pb Verse72); ↑were. • eppis fùr ùf d Zenn etwas zu essen (ar 120); ↑Spyys.","[auch Zaan (sds: Gu); Pl. Zänn von Gu bis He; Zenn von Ta bis Ss) (r) mhd zant, zandes 'Zahn'; für Ra. vgl. Id 6, 1484: raschple 'mit Füssen scharren, lärmen beim Gehen; mit Raspel arbeiten, lärmen beim Raspeln']"
"Zann·bǜǜrschteli","(n, -eni): ❶ kl. Zahnbürste. ❷ Schlangen-, Wiesenknöterich (We1); ‡Meie. SYN: Fläschepùtzer.",""
"Zannfliisch","(n, kein Pl.): Zahnfleisch (allg.). SYN: Bǜḷdene.","[auch Zaanfliisch (Pl1)]"
"zant","(Part.): samt, einschliesslich (wh 142); zantùm Grinn (wh 142); zant alùm (wh 203); i ù dù ù Lanthemas Hans frässen a Chue ù zantùm Schwanz (Aeby 17); SYN: mit, mitsamt, samt. ↑alisa.","[auch zamt (wh) (r) verkürzt aus mitsamt (wh)]"
"Zapfäla"," s. Zapfewäla.",""
"Zapfe","(m, -ä-): ❶ Zapfen (allg. / wh 182); SYN: Tùssḷ. ❷ Zapfengeschmack des Weins (allg.); chǜschtige, gob er Zapfe het (Ss1); ❸ Euterzitze (Gi2); SYN: Tile. ❹ (nur in Zss.) Tannenzapfen. ZSS: Tääle~, Tann~. ❺ Lohn (derb / neu / We2); SYN: Loon1.","[Dim. Zäpfli ]"
"Zapfewäla","(f, -e): ❶ Holzwelle zum Festziehen des Seils auf Fuhrwerken (Gu1 Fr1 Ta1 We1 Pl1 Ss1); SYN: Wäla. ↑ Pǜmpùùm, Schiitḷ. ❷ Verbindungsstück zwischen Wagen zur Kraftübertragung (Ta1); ‡Waage. ↑Spatt.","[auch Zapfwäla (Gu1 Ta1), Zäpfäla (Ta1) (r) We1 sagt: ""Zapfewäle mit Motor, Wäla von Hand""]"
"Zäpfli","(n, -eni/-ini): Zäpfchen, Arzneimittelform. ‡Tokterrùschtig. ZSS: Haḷs~.",""
"Zäppi","(n, -eni/-ini): Sapine, Hebeeisen der Holzer (allg1 Üb2 Ss2; sds 8,146: Gu SE / wh 144); an alti Wana, Saagen ù Zäppini (pm 12); ↑Pùnthaagge. / ↑hoḷze.","[auch Zäppli (Gi1), Zeppi (Fr1), Zappi (Si1), Zäppi, m (Si1), Zärpi, n (sds: Ta Gi) (r) veraltend (r) zu frz sapine 'Balken/Brett aus Tannenholz; Hebebaum' (Steiner 564) (r) SI-Wb: Zappi, Zäppi, m ]"
"zäre ","(-et): ❶ streiten, zanken (We1 Pl1 Ss1); d Buebe zärre wäg der Blaatera (pm 22); SYN: chäre. ❷ anhaltend bitten (Pl1); ↑aaranze.","[auch zääre (We1), zärre (pm), zerre (Pl1) (r) prakt. † (r) mhd zerre 'zerren; zanken' (r) Stalder: zärren 'kreischen' (BE-OL); SI-Wb: 'anhaltend bitten']"
"Zärpi"," s. Zäppi.",""
"zärre"," s. zäre.",""
"Zedḷ","(m, -le): Zettel (wh 46, 144); ↑ Aaschlaag, Blatt. ZSS: Ooschter~.","[Dim. Zedeli (pk)]"
"zeej","(-er, -scht): ❶ zäh, hart, a) von Sachen, zB Essen (Dü1 Ta1); as git nùme zeeiji Änisbröötleni (Ta1); SYN: reez. ↑hert. b) widerstandsfähig (Gi2 / wh 157, 192); we [üsi Spraach] doch nùmen o aso hörti ù zeeiji weeri [wy Bärgkryschtall] (pb Spät74); c) stark, kräftig von Person (We1); ↑staarch. ❷ anstrengend, mühsam: dasch no zeei fùr z mache (Ta2).",""
"Zeeja","(f, -e): Zehe (allg.; sds 4,35 / wh 59, 157, 189); ‡Fuess. ↑Zeejenaagḷ. ZSS: Chnoblùùch~.","[auch Zeeija (wh), Ziija (sds: Pl Ss)]"
"Zeeje·naagḷ","(m, -le): Zehennagel. ↑Zehe.",""
"zeemere","(-et): zahm werden, beruhigen: das het ds Lysi a bitz mache z zeemere (vs GuC64); ↑stǜle.",""
"zeersch","(Part.): zuerst (allg.); zeerscht mues me die Öpfle, das aus rapse (Haas: Pl); ↑ dervoor, eener, voor, voorthaḷb, vorder, voruus, vǜǜrzùha.","[auch zöörsch (Gi2)]"
"Zeiche"," s. Ziiche.",""
"zele","(zeḷt): ❶ zählen (wh 41, 94, 104); ZSS: anni~. ❷ erzählen (wh 41: ""†""); SYN: pratike. ZSS: vùr~.","[auch zöle (wh)]"
"Zennwee","(n, unveränd.): Zahnschmerzen. ↑Wùùrmhuus.",""
"Zeppi"," s. Zäppi.",""
"Zerig","(f, -e): Zerrung (allg.). ↑Brùch.",""
"zerre"," s. zäre.",""
"Zesibùùm","(m, -ǜǜ-): ❶ Thuja (UL1 Fr1 Ta1 OL1 Gi2 / wh 41); dä isch iis bim Gaarte, bim Zesibùùm zùi, däm Scharlott ga waarte (Bertschy 31); ‡Struuch. SYN: Tuja. ↑Ääbi. ❷ Alpen-Geissblatt (Üb1); SYN: Besehoḷz.","[auch Sesibùùm (Dü1 Wü1 Re1 Ss1 / wh) (r) veraltet (r) lat (herba) sabina 'Gewächs aus Sabinien', ahd sevin(a) 'Thuja'; Zesi- ist eine der vielen lautl. Umformungen des unverständl. Baumnamens (Sefine, Seefi, Efi, Siebenbaum usw.) (r) 2. Einzelbeleg (r) Id 7,341 nur: Sefi  'Thuja'; 4,1240: Sefiboum 'Sadebaum']"
"Zesihaag","(m, -ää-): Hecke aus Thuja (Gu1); SYN: Tujahaag. ↑Zesibùùm.",""
"zette","(-et): Heu od. Gras ausbreiten, verteilen (sds 8,180: Ta / wh 41, 210); ↑ chliine, ströwe. ZSS: vùr~.","[mhd zetten 'streuen, ausbreiten']"
"Zettḷ","(m, -le): Einschlag beim Gewebe, Querfaden (wh 41); SYN: Wäfḷ. ↑Brasseli. / ↑wääbe.",""
"zfride"," s. zfrǜde.",""
"zfrǜde","(-ner, -scht/-nscht): zufrieden (allg. / wh 89, 192). ↑ gglandrig, gschlacht.","[auch zfride (Fr1 Pl1 / wh: ""alte Gen. im OL"")]"
"Zfüüfi","(n, -eni): Nachmittagsimbiss zur Erntezeit um 17-18 Uhr (sds 5,158: Ta Pl Ss). SYN: Zsächsi.",""
"Zibela"," s. Zǜbela.",""
"Zibeli·setze"," s. Zǜbelesetze.",""
"zible"," s. zybe.",""
"Ziche"," s. Ziiche.",""
"Ziebendli"," s. Zyebennli.",""
"Ziegḷ","(m, -le): ❶ Ziegel: Ziegle het er va de Tächer gschrisse (ms 110); ↑Schindla. ❷ Alkohol-Rausch (neu / Dü2 Wü2 Ta1 ML2 Ss2); a Ziegù im Grinn (Dü2); SYN: Stǜǜrni.",""
"Ziger","(m, -e): Zieger (wh 104); är het p'hùùptet, de Ziger sygi am böschte, wen er läbega chämi wenn der Zieger madig werde (pm 67); ‡Chees. SYN: Naschiid. ZSS: Schap~.",""
"zigere","(-et): ❶ Zieger herstellen: dobe hii si gcheeset ù gnydlet, gouchnet ù zigeret (pm 14); ↑cheese. ❷ ziegerartig bewölkt sein: de Hǜmel isch zigeret (pb S-A); ↑bewöḷkt.",""
"Zigere·häla","(f, -e): Schaf, das Milch für Zieger gibt (pk). ‡Schaaf.",""
"Ziger·getzi","(n, -eni): siebartig durchlöcherter Löffel zum Schöpfen von Käse u. Zieger (Id); ↑Schöpflöffḷ.","[Id 2,573: nur FR]"
"Zigga","(f, -e): Fangspiel (Fr1); ga Ziggi mache (sds 5,86: Fr); SYN: Tschǜggi.","[auch Ziggi (sds: Fr) (r) lautl. Variante zu Tschǜggi (r) nur in der Stadt Fr belegt! (r) Stalder: Ziggi machen 'Fangspiel der Kinder' (LU); vgl. Id 14,1713: Ziggi als Syn. von Tschiggi ]"
"Ziggi1","(n, -eni): Schluckauf (Pl2). ↑Higgi.",""
"Ziggi2"," s. Zigga.",""
"Zihe"," s. Ziiche.",""
"Ziiche","(n, unveränd.): Zeichen, Hinweis (allg. / wh 186); tüet ggùgge, wen ii as Zihe gǜbe (Pl1); SYN: Fingerziig, Typp. ↑Fùngg (a ds Schinnbii). ZSS: Chrütz~, Hǜmḷs~, Toote~. • Ra.: Ziiche lütte vorläuten vor dem Gottesdienst (sds 5,56: Gu Dü We Pl); ↑voorlütte.","[auch Ziche (Pl Ss2), Zihe (Pl1 Ss1), Ziihe (wh), Zeiche (Gu) (r) vgl. Karte rechts]"
"ziichne","(-et): ❶ zeichnen, malen (allg.); ↑ ryysse, stryyche. ❷ bes. P. Perf.: gezeichnet sein, todgeweiht: i ggspǜres, är het mi ziichnet (Wü1); ↑dǜri.",""
"ziige","(-t): zeigen (wh 212); U-BEGRIFFE: spiegle, tütte, vùrwyyse.",""
"Ziiger","(m, -e/unveränd.): Zeiger, a) an einer Uhr (wh 183); ‡Zytt. b) Person, die beim Schiessen anzeigt, wo der Schuss eingeschlagen hat (wh 183); ↑Schǜtz.",""
"Ziigfinger","(m, -e): Zeigefinger.",""
"Ziija"," s. Zeeja.",""
"ziile","(-et): zielen, auf etwas richten, Mass nehmen (Dü2 Wü1 / wh 103); as isch mù gsy, as wy wenn är ùf iim sälber müessti ziile (pb Spät116); SYN: richte, zaale. ↑ aaschlaa, fäliere.","[auch zile (Wü1), ziele (Dü2)]"
"Ziina","(f, -e): Zaine, Korb (wh 170, 176). SYN: Chratte.",""
"Ziis","(m, -e): Zins (wh 97). • Ra.: dä het nöia Gäut am Ziis ein verstecktes Vermögen (Vaucher 13).","[mhd zins 'Zins'; zur Lautung s. Anhang 3.10]"
"ziise","(-et): zinsen, Zins bezahlen (wh 211 / Wassmer). ↑zaale. / ↑Zinstaag.",""
"zile"," s. ziile.",""
"zilig","(-er, -scht): ❶ kränklich, schwächlich (allg1 Üb2 We2 Re2); är het zytewys ds Alter gspǜrt, isch albeniinisch tschäpeleta ù zilega choe (pb Isi 75); är het dù afa byfere, isch zilega choe, ùn isch zämekyt (pm 96); SYN: tschuppet. ❷ a) zimperlich, zierlich (Wü2 We2 He2 Gi2 Si2); ↑iigelig. b) missmutig, verstimmt (Ta2 Pl2 Ss2); SYN: wùnderlig. c) mickerig, unansehnlich: uf um Brughübeli steht as zilligs Hütteli (vs 1913,27); dry zilig Jucharte (pb S-4).","[auch zillig (vs) (r) mhd zilic 'schmächtig, klein' (r) Bed.1 veraltend; dafür junge Gen. oft Bed.2 (r) Stalder: zielig, zilig 'gering, böse; schlecht, krank' (Entl., BE-OL); SI-Wb 'totkrank']"
"Zilinder"," s. Zylinder.",""
"zillig"," s. zilig.",""
"Zimerma"," s. Zǜmerma.",""
"Zimet"," s. Zǜmetz.",""
"Zimis"," s. Zǜmis.",""
"zimmere"," s. zǜmmere.",""
"zimperlig","(-er, -scht): zimperlich, empfindlich: ds Lisi isch as zimperligs (Aeby 39); ↑iigelig.",""
"Zina","(f, -e): Fangspiel (Fr1). SYN: Tschǜggi.","[ev zu pat tsinna 'Kette' (Currat) (r) nur in der Stadt Fr belegt! (r) fehlt in Ma-Wbb]"
"Zinahooy","(n, kein Pl.): Fangspiel, bei dem man nicht gefangen werden darf, wenn man vom Boden weg ist: bi Ggruggis, Zinahoi ù Zinatokter sy d Buebe ù d Miitleni ùnderenand gsy (aj Rollimoos34); SYN: Hooytschǜggi.",""
"Zinatokter","(n, kein Pl.): Fangspiel, bei dem der Fänger immer die Stelle an seinem Körper berühren muss, an der er selbst gefangen wurde: bi Ggruggis, Zinahoi ù Zinatokter sy d Buebe ù d Miitleni ùnderenand gsy (aj Rollimoos34); SYN: Chranketschǜggi.",""
"Zingge","(m, unveränd.): ❶ Zinke, Zacke, von Gabel, Kamm, Rechen (wh 151, 184); SYN: Tschingg. ❷ Zehe des Knoblauchs (sds 6,183: Dü Fr Pl Ss); ZSS: Chnoblùùch~. ❸ übertr. auf vorstehende Körperteile, a) Nase (Dü1); SYN: Naasa. b) Finger: di tondersch Zingge sy chrùmm plǜbe (aj Rollimoos74); SYN: Finger.","[oberdt Zinke; verwandt mit Zinne, Zahn ]"
"Zingge·syrupp","(m, unveränd.): Kartoffelschnaps (humor. / Üb1 We1). SYN: Häppere.","[auch Tschinggesyrupp (We1), Chaarschtzinggesyrupp (Üb1)]"
"Zins·taag","(m, -e): Zinstermin: di Zinstage sy Lùmpehùne, si gene iim nit asmal ds Wùùrme (pm 94); ↑ziise.","[mhd zinstac 'Zinstermin' (r) Id 12,1062]"
"Zitta","(f, -e): Kette, die vorn am Pflug angemacht wird, um das zweite Gespann Pferde od. Ochsen anzuspannen (Stalder); ↑Chetti.","[aus Zittera ""rückgebildet"", das wohl als Bezeichnung für eine Vorrichtung aus Kette u. Stange aufgefasst wurde (r) Stalder: nur FR]"
"Zittera","(f, -e): ❶ Pflock mit kl. Kette zum Anbinden von Tieren, bes. Schafen u. Ziegen (allg1); ↑ Häḷsig, Schwǜre. ❷ Zither, Instrument (Gu2 Dü1 Fr1 Ss); ‡Ynschtrument.","[auch Zyttera (Ta1 / wh 89) (r) Bed.1 zu ält. hochdt Zieter (dwb), Zitter (Kluge), verwandt mit ziehen; die oberdt Bed. ist 'Vordeichsel mit Kette', s. Zitta; das Sensler Wort hat jedoch erstaunlicherweise die urspr. Bed. beibehalten 'Seil samt Pflock zum Anbinden von weidenden Tieren', die laut dwb im Süden längst ausgestorben sein soll. Bed.2 ahd zitara, über lat aus griech kithara (Kluge); vgl. Gitarre (r) Stalder: nur FR]"
"zittere","(-et): ❶ zittern (wh 211); det, wa in era Näbestùba nùmen a maageri Hiiteri zitteret (pb Isi33); ↑tschuurle. ❷ an kl. Pflock anbinden (We1); ↑nǜsche. ZSS: aa~.",""
"Zitte·ruusse"," s. Zyttruussa.",""
"Zittruusse"," s. Zyttruussa.",""
"Zitze","(m, unveränd.): Zitze (neu / Gu2 Dü2 Ta2 Re2 Si2 Ss2). SYN: Tile.",""
"Zletsel"," s. Liitsiili.",""
"Zmittaag","(n, unveränd.): Mittagessen (Gu UL Fr ML2 Pl2 Si; sds 5,157: Gu Wü Üb Fr). SYN: Zaabe.",""
"Zmoorge","(n, unveränd.): Frühstück, Morgenessen (allg.; sds 5,155); SYN: Ggaffi, Zmorgenässe. ↑Spyys. • Ra.: dier nǜmen ii no vor ùm Zmoorge a) nüchtern (Gi1); ↑nüechter. b) einfach, problemlos, weil so überlegen (Gu1 UL2 Fr2 ML1 Ta2 We2 Gi2 Pl2 Ss2); settig Wǜrm nǜmt mù vùr ùm z Morge (pm 93); ↑ring.",""
"zmöörgele","(-et): frühstücken (neu / Ta2). ↑znachte.",""
"Zmorgen·ässe","(n, unveränd.): ❶ Frühstück. SYN: Zmoorge. ❷ Hauptmahlzeit, Mittagessen: aber as ist anstennig, daß mer as Zmorgenässe heige o lustig sîge (Stalder 1819: UL); SYN: Zaabe.","[Id 1,527: Frühstück; Hauptmahlzeit']"
"zmornischt"," s. moonerisch.",""
"Znacht","(n, unveränd.): Nachtmahl, Abendessen (allg.; sds 5,159). SYN: Ggaffi, Ggaffi·ggongple. ↑Spyys.",""
"znachte","(-et): zu Abend essen, intrans. (Re2); ‡ässe. ↑ brönschle, zmöörgele. / ↑ Ggaffi, Znacht.",""
"Znüüni","(n, -eni): Imbiss am Vormittag (sds 5,156). SYN: Ggaffi, Zǜmis. ↑Spyys.","[Id 4,767]"
"Znüüni·chöörbli","(n, -eni): Verpflegungskorb (Üb1).",""
"Zoggḷ","(m, -le): offener Holzschuh, neueres Modell (Fr2 Ta2). SYN: Schloorgge.","[ital zoccolo 'Holzschuh; Holzpantoffel' (r) fehlt so in Ma-Wbb; Stalder nur: 'nachlässige Person']"
"zöle"," s. zele.",""
"zöörsch"," s. zeersch.",""
"Zopf"," s. Zǜpfa.",""
"Zopfe","(m, unveränd.): Zipfel, Schnurende (pb S-B); SYN: Zwick.","[mhd zopf 'Zopf; Zipfel, hinterstes Ende' (r) Stalder: 'Band-od. Schnurende' (nur FR); BE-Wb: Zopfe 'Zipfel, bes. der Schürze' (ländl.)]"
"Zötteli","(n, -eni): am Hals der Ziege herabhängendes Läppchen (sds 8,62: We); SYN: Mäneli.","[zu zottle (r) Stalder: 'Quast']"
"Zottḷ","(m, -le): Zottel, herabhängende Strähne: mit wisse Hübeni mit Firlifanz u Zottle oder Haargärnle (Sense 1863); SYN: Tschùmḷ.","[Dim. Zötteli ]"
"zottle","(-et): torkeln, schwanken, bes. unter Alkoholeinfluss (Ss1). ↑zwaḷble.","[zu mhd zoten 'in Zotten herabhangen; schlendern', vgl. hochdt zotteln 'in Gedanken versunken gehen' (Wahrig)]"
"zoudere","(-et): zaudern, sich nicht entscheiden können: wa de Papa ine gfragt hät, was er weli leere, hät er nit zouderet (fa Religion); SYN: zaagge.",""
"zrùgg","(Part.): zurück, a) gegen hinten, rückwärts, zum Ausgangspunkt (Dü1 Üb1 He2 Pl2 Ss / wh 55, 134); wyn as Bysewätter bin i zrùgg gsprùnge (Aeby 24); ma tuets ifach zrùgg nach jedùm Brann (Haas: Pl); SYN: hindertsi. b) vergangen, zeitl.: scho a Blätz zrùgg eine Weile her (Üb1 Re2); c) reduziert, eingeschränkt: ùf daas hii isch mù fùr Frǜden ù Ruu zrùgg ùf na Zäächner [jeda Aabe] (pb Isi20).","[mhd ze-rucke 'auf den Rücken, hinter sich' (r) Id 6,790]"
"zrùgg·chene","(-chene): zurückgehen können; bes. in • Ra.: nümme zrùgg chene keinen Ausweg mehr finden (wh 28); ↑ dǜruus (z ~ choo), vùrwǜschlet.",""
"zrùgg·choo","(-choo): zurückkommen: aber wa de Moses mit de Tafala zrùgg cho isch, hi di andere nùme glachet ù tùm ta (fa Religion); ↑(no mee) choo.",""
"zrùgg·gaa","(-ggange): zurückgehen, a) wieder an den Ausgangspunkt gehen; b) nachlassen, zB Fieber, Entzündung: d Azǜntùng isch stüüff zrùgg ggange (pb S-2); SYN: lùgglaa.",""
"zrùgg·gää ","-ggää): zurückgeben, a) wiedererstatten; b) vergelten: nam Zrùgg-gää het es mù dùù gwoolet, im Tschooli (Vaucher 25); SYN: vùrgäḷte. c) antworten: «Ebe, adie Chäfer», git de Wili zrùgg (ms 111); SYN: antworte. • Ra.: zrùgg gää isch Chatzedräck das ↑Tschǜggi an die gleiche Person zurückgeben ist verboten (Ta2).",""
"zrùgg·ggùgge","(-et): zurückschauen: i bi losghasnet de Bärg z dǜrab ù ha nüme zrùggùgget (Aeby 27).",""
"zrùgg·staa","(-gstane): zurücktreten, in den Hintergrund treten: di Schann, wenn ii jitz teeti zrùggstaa (pb Spät150); ↑argää.",""
"zsääges"," s. sääge.",""
"Zsächsi","(n, -eni): Nachmittagsimbiss zur Erntezeit um 17-18 Uhr (sds 5,158: Gu We He Gi); SYN: Chlyyzaabe, Zfüüfi, Zǜmis. ↑Spyys.",""
"zsatzes"," s. Satz.",""
"zù","(Part.): im allg. wie hochdt zu (wh 109, 134); zù/zùn iim (wh 134); zù/zùn üüs (wh 134); zù/zùn enandere (wh 134); SYN: z, zue. ↑zùm.",""
"zùa"," s. zùha.",""
"Zùba","(f, -e): Strahl, Spritzer, kl., nicht gemessene Menge Flüssigkeit (wh 52). SYN: Gùtz.","[auch Sùba (pb S-6) (r) † (r) ält. hochdt Zube 'laufender Brunnen'; ev. zu lat tuba, tubus 'Röhre' (dwb) (r) Stalder: BE-OL; BE-Wb; SI-Wb]"
"Zǜbala"," s. Zǜbela.",""
"Zǜbela","(f, -e): Zwiebel (allg.; sds 6,179 / wh 91, 111, 138); ‡Gmües. ↑Scharlotta. ZSS: Sǜḷberzǜbeli. • Ra.: Zǜbele setze Kinderreigen-Spiel (Üb1 He2) / Zibeli setze (Gu).","[auch Zibela (Gu; sds: Gu Dü), Zǜbala (Dü1 Wü We2 Gi2 Si) (r) ahd zibollo aus mlat cæpola; vgl. hochdt Zwiebel aus umgedeutem ahd zwi-bollo 'doppelte Bolle', ostschwzdt Bölle lautl. aus ahd bollo; Bed. von mlat/ital cipolla (r) Id 4, 1174 nur: Zi-bolle 'kl. Hagelkörner; Ziegenkot' das von Grundbed. 'Zwiebel' abgeleitet; diese jedoch nicht bezeugt]"
"Zǜbele·chueche","(m, -üe-): Blechkuchen mit Zwiebeln (Gu2 He1). ↑Bacheta.","[auch Zibelechueche (Gu2) (r) Huus-Rezäpt 27]"
"Zǜbele·fryggḷ","(m, -le): spezielle Zwiebelspeise (Üb1).",""
"Zǜbele·jaar","(n, unveränd.): Aberglaube, bei dem man während der Mitternachtsmesse gesalzene Zwiebelstücke in halbkugeligen Schalen beobachtet, um herauszufinden, wie das Wetter im kommenden Jahr wird (Thürler); ‡Bruuch.",""
"Zǜbele·schwiizi","(f, -ene): ❶ ausgelassene, gedämpfte Butter mit Zwiebeln (Wü1 ML1 Ta2 Re1 Si1); ❷ Mischung für Zwiebelkuchen (Gu2).","[auch Zibeleschweizi (Gu2)]"
"Zǜbele·setze","(n, kein Pl.): Zwiebel setzen, Kinderspiel (Gu Üb1 He2); ↑ gùmele, lùmpelege.","[auch Zibelisetze (Gu)]"
"Zǜbele·sùppa","(f, -e): Zwiebelsuppe (Ta1).",""
"Zǜber","(m, -e): ❶ Zuber, a) gr. Waschbottich (sds 7,22: Fr We); SYN: Buuchbǜchti. b) kl. Waschbottich aus Holz od. Metall (SE1 Gu2 Dü2 Fr2 He2 Pl2; sds 7,24 / wh 91, 183); ‡Gfääs. SYN: Bǜchti, Chessḷ, Gepsa, Hafe, Wäschbecki. ↑ Becki, Brǜne, Troog, Wana, Wäschbäära. ZSS: Hoḷz~, Wäsch~. ❷ gr., zweihenkliges Wassergefäss in der Küche (sds 7,16: Ta He Gi Pl).","[auch Zùber (neu / Gu2 Dü2 Fr2), Dim. Zǜberli (sds 7,24: We / wh 28), Tschǜberli (Re1) (r) ahd zwi-bar 'Gefäss mit zwei Traggriffen' (r) BE-Wb; SI-Wb]"
"zùcha"," s. zùha.",""
"Zuchetty","(f, kein Pl.): Zucchetti (Ta1 Re1). ‡Gmües.","[auch Zuggetty (Re1)]"
"Zùcker","(m, kein Pl.): Zucker (wh 72). ‡Ggwǜǜrz. ↑Ggassanaada.","[Dim. Zǜckerli (wh)]"
"Zùcker·äärbs","(f, -e): grüne Erbse, von der man nur kl. Kugeln isst (sds 6,194: Wü Üb Ta Pl Ss). SYN: Tröschäärbs.",""
"Zùcker·frümmli","(n, -eni): süsse Pflaume (Ta2).",""
"Zùckerhuet","(m, kein Pl.): neuartige Salatsorte, Zuckerhut (Wü2 Ta1). ‡Solaat.",""
"Zǜckerli"," s. Zùcker.",""
"Zùcker·rüeba","(f, -e): Zuckerrübe (Wü1 We1).",""
"Zùcker·ùùssi","(n, -eni): Mehrweg-Papiertüte für Zucker (Pl1). ‡Gfääs.","[Wort u. Ding prakt. †]"
"zue","(Part.): ❶ zu, geschlossen (allg.); zue tue (Si1); ↑gspliesse. ❷ zu, Präp.: zue nis (wh 134); zue nùm (wh 169); der Sohn seet zuemo (Stalder 1819: OL); SYN: zù.","[das Adverb lautet zue, die Präposition z/zù/zue 'zu']"
